Price (TL),Room,Size (m²),Building Age,City,District,Neighborhood,Room_Numeric
30000,3+1,120,12.0,Ankara,Çankaya,Seyranbağları Mah.,4
42500,4+1,160,1.0,Ankara,Etimesgut,Ahi Mesut Mah.,5
46000,4+1,238,1.0,Ankara,Keçiören,Ovacık Mah.,5
15000,3+1,125,5.0,Ankara,Keçiören,Şehit Kubilay Mah.,4
24000,2+1,80,60.0,Ankara,Çankaya,Kültür Mah.,3
35000,2+1,110,28.0,Ankara,Çankaya,Devlet Mah.,3
25000,3+1,145,25.0,Ankara,Yenimahalle,Ostim OSB Mah.,4
22000,1+11,65,8.0,Ankara,Etimesgut,Şehit Osman Avcı Mah.,12
15000,2+1,105,6.0,Ankara,Mamak,Derbent Mah.,3
28000,3+1,135,25.0,Ankara,Etimesgut,Devlet Mah.,4
21000,2+1,90,15.0,Ankara,Gölbaşı,Eymir Mah.,3
20000,3+1,120,10.0,Ankara,Gölbaşı,Karşıyaka Mah.,4
25000,3+1,135,6.0,Ankara,Mamak,Yeşilbayır Mah.,4
16100,3+1,125,15.0,Ankara,Sincan,Atatürk Mah.,4
22500,1+1,100,7.0,Ankara,Etimesgut,Bağlıca Mah.,2
32000,2+1,75,8.0,Ankara,Çankaya,Yukarı Bahçelievler Mah.,3
30000,3+1,150,22.0,Ankara,Yenimahalle,Kentkoop Mah.,4
38000,3+1,135,26.0,Ankara,Çankaya,Yukarı Bahçelievler Mah.,4
32000,2+1,80,40.0,Ankara,Çankaya,Yukarı Bahçelievler Mah.,3
33000,3+1,125,16.0,Ankara,Çankaya,Hilal Mah.,4
24750,2+1,100,45.0,Ankara,Çankaya,Maltepe Mah.,3
25000,3+1,120,25.0,Ankara,Çankaya,100. Yıl Mah.,4
19000,3+1,115,28.0,Ankara,Çankaya,Harbiye Mah.,4
20000,3+1,135,13.25,Ankara,Sincan,29 Ekim Mah.,4
31000,3+1,130,35.0,Ankara,Çankaya,Bahçelievler Mah.,4
13000,2+1,75,35.0,Ankara,Çankaya,Arka Topraklık Mah.,3
40000,4+1,175,3.0,Ankara,Yenimahalle,Yuvaköy Mah.,5
13500,3+1,120,25.0,Ankara,Polatlı,Gazi Mah.,4
20000,3+1,115,5.0,Ankara,Mamak,General Zeki Doğan Mah.,4
37500,4+1,166,7.5,Ankara,Yenimahalle,Serhat Mah.,5
18000,3+1,130,4.0,Ankara,Altındağ,Feridun Çelik Mah.,4
40000,3+1,130,5.0,Ankara,Gölbaşı,Taşpınar Mah.,4
21500,1+1,65,20.0,Ankara,Yenimahalle,Batı Sitesi Mah.,2
18000,1+1,55,1.0,Ankara,Gölbaşı,İncek Mah.,2
25000,3+1,130,23.0,Ankara,Çankaya,İlkadım Mah.,4
74000,5+1,300,10.0,Ankara,Çankaya,Kazım Özalp Mah.,6
56000,4+1,196,8.0,Ankara,Çankaya,İlkbahar Mah.,5
28000,1+1,55,4.0,Ankara,Çankaya,Emek Mah.,2
17750,1+1,65,10.0,Ankara,Etimesgut,Şeker Mah.,2
15500,1+1,55,1.8333333333333333,Ankara,Çubuk,Esenboğa Merkez Mah.,2
18000,2+1,90,25.0,Ankara,Çankaya,Bademlidere Mah.,3
19000,3+1,135,5.0,Ankara,Altındağ,Doğantepe Mah.,4
42000,3+1,130,35.0,Ankara,Çankaya,Aziziye Mah.,4
15000,3+1,115,30.0,Ankara,Keçiören,Şenlik Mah.,4
19500,3+1,135,22.0,Ankara,Keçiören,Aşağı Eğlence Mah.,4
27000,1+1,50,35.0,Ankara,Çankaya,Nasuh Akar Mah.,2
35000,1+1,35,8.0,Ankara,Çankaya,Aziziye Mah.,2
31000,1+1,110,35.0,Ankara,Çankaya,Öveçler Mah.,2
21000,3+1,130,10.0,Ankara,Etimesgut,Yeşilova Mah.,4
29900,3+1,165,10.0,Ankara,Etimesgut,Ayyıldız Mah.,4
18000,2+1,110,35.0,Ankara,Çankaya,Umut Mah.,3
30000,2+1,90,32.0,Ankara,Çankaya,Kültür Mah.,3
26500,3+1,118,41.0,Ankara,Çankaya,Kavaklıdere Mah.,4
35000,2+1,175,21.0,Ankara,Çankaya,Büyükesat Mah.,3
30000,3+1,155,30.0,Ankara,Çankaya,Ayrancı Mah.,4
24000,2+1,105,26.0,Ankara,Çankaya,Şehit Cevdet Özdemir Mah.,3
27000,3+1,150,10.0,Ankara,Yenimahalle,Ata Mah.,4
17500,2+1,100,26.0,Ankara,Çankaya,Şehit Cevdet Özdemir Mah.,3
12000,2+1,95,12.0,Ankara,Etimesgut,Atayurt Mah.,3
15000,2+1,75,55.0,Ankara,Çankaya,Yıldızevler Mah.,3
40000,2+1,90,32.791666666666664,Ankara,Çankaya,Yukarı Bahçelievler Mah.,3
17500,1+1,75,30.0,Ankara,Çankaya,Metin Akkuş Mah.,2
47000,3+1,120,5.0,Ankara,Çankaya,Bahçelievler Mah.,4
30000,2+1,95,18.0,Ankara,Çankaya,Birlik Mah.,3
19500,1+1,62,13.0,Ankara,Etimesgut,Altay Mah.,2
16500,3+1,130,15.0,Ankara,Polatlı,Gazi Mah.,4
24500,3+1,105,40.0,Ankara,Çankaya,Bahçelievler Mah.,4
18000,3+1,105,18.0,Ankara,Çankaya,Birlik Mah.,4
30000,1+1,85,14.461538461538462,Ankara,Yenimahalle,Emniyet Mah.,2
20000,2+1,90,30.0,Ankara,Etimesgut,Altay Mah.,3
20500,3+1,90,30.0,Ankara,Çankaya,Balgat Mah.,4
21000,2+1,110,30.0,Ankara,Etimesgut,Atakent Mah.,3
28000,3+1,140,25.0,Ankara,Çankaya,Büyükesat Mah.,4
20000,3+1,100,29.0,Ankara,Çankaya,Şehit Cevdet Özdemir Mah.,4
16000,3+1,120,10.0,Ankara,Mamak,Peyami Safa Mah.,4
21000,2+1,90,12.0,Ankara,Gölbaşı,Eymir Mah.,3
25000,3+1,125,25.0,Ankara,Çankaya,Oğuzlar Mah.,4
37000,1+1,65,13.0,Ankara,Çankaya,Söğütözü Mah.,2
19500,3+1,105,25.0,Ankara,Keçiören,Aşağı Eğlence Mah.,4
20000,2+0,110,16.0,Ankara,Etimesgut,İstasyon Mah.,2
36500,2+1,60,2.0,Ankara,Çankaya,Emek Mah.,3
23000,2+1,80,45.0,Ankara,Çankaya,Oran Mah.,3
18000,3+1,115,18.0,Ankara,Etimesgut,Atakent Mah.,4
27500,3+1,140,15.0,Ankara,Yenimahalle,Turgut Özal Mah.,4
43000,4+1,180,14.333333333333334,Ankara,Keçiören,Yayla Mah.,5
25000,3+1,120,30.0,Ankara,Keçiören,Kuşcağız Mah.,4
20000,3+1,125,15.0,Ankara,Sincan,Andiçen Mah.,4
26000,2+1,95,2.375,Ankara,Gölbaşı,İncek Mah.,3
25000,3+1,120,25.0,Ankara,Çankaya,Aşağı Öveçler Mah.,4
27000,2+1,70,40.0,Ankara,Çankaya,Kültür Mah.,3
55000,4+1,190,14.0,Ankara,Çankaya,Çukurambar Mah.,5
28000,3+1,135,15.0,Ankara,Yenimahalle,Kardelen Mah.,4
35000,4+1,165,12.0,Ankara,Keçiören,Ayvalı Mah.,5
13750,3+1,100,25.0,Ankara,Keçiören,Bağlarbaşı Mah.,4
40000,2+1,70,26.7,Ankara,Çankaya,Kazım Özalp Mah.,3
23000,3+1,130,17.0,Ankara,Keçiören,Etlik Mah.,4
25000,3+1,110,35.0,Ankara,Yenimahalle,Barış Mah.,4
55000,4+1,177,10.0,Ankara,Etimesgut,Göksu Mah.,5
32500,1+1,65,32.0,Ankara,Çankaya,Kazım Özalp Mah.,2
26000,1+1,130,5.0,Ankara,Mamak,General Zeki Doğan Mah.,2
23000,1+1,55,22.0,Ankara,Etimesgut,Tunahan Mah.,2
15000,3+1,120,19.0,Ankara,Mamak,General Zeki Doğan Mah.,4
12500,3+1,120,16.0,Ankara,Mamak,Kutlu Mah.,4
53000,2+1,120,3.0,Ankara,Çankaya,Yukarı Dikmen Mah.,3
22000,3+1,115,21.0,Ankara,Çankaya,Keklik Pınarı Mah.,4
12250,2+1,90,10.0,Ankara,Mamak,Zirvekent Mah.,3
17000,3+1,125,25.0,Ankara,Keçiören,Esertepe Mah.,4
67000,5+1,270,6.0,Ankara,Çankaya,Alacaatlı Mah.,6
50000,2+1,93,1.0,Ankara,Yenimahalle,İnönü Mah.,3
20000,2+1,100,20.0,Ankara,Yenimahalle,Mehmet Akif Ersoy Mah.,3
42500,1+1,110,3.0,Ankara,Çankaya,İlkbahar Mah.,2
17000,3+1,120,25.0,Ankara,Mamak,Balkiraz Mah.,4
30000,4+1,175,10.0,Ankara,Mamak,Bahçelerüstü Mah.,5
26000,3+1,130,30.0,Ankara,Yenimahalle,Demetgül Mah.,4
17500,2+1,95,15.0,Ankara,Çankaya,Aşıkpaşa Mah.,3
34000,3+1,130,12.0,Ankara,Gölbaşı,Karşıyaka Mah.,4
17650,3+1,100,30.0,Ankara,Yenimahalle,İnönü Mah.,4
16500,1+1,55,27.0,Ankara,Etimesgut,Tunahan Mah.,2
29000,3+1,145,40.0,Ankara,Çankaya,Kavaklıdere Mah.,4
35000,4+1,175,9.0,Ankara,Yenimahalle,Turgut Özal Mah.,5
15000,1+1,94,15.0,Ankara,Etimesgut,Turkuaz Mah.,2
20750,3+1,105,39.0,Ankara,Çankaya,Murat Mah.,4
18000,3+1,130,24.0,Ankara,Keçiören,Ayvalı Mah.,4
15000,1+1,65,1.0,Ankara,Akyurt,Beyazıt Mah.,2
15000,3+1,110,25.0,Ankara,Mamak,Tuzluçayır Mah.,4
37000,4+4,180,20.0,Ankara,Çankaya,Hilal Mah.,8
28000,3+1,120,30.0,Ankara,Yenimahalle,Demetgül Mah.,4
15000,3+1,130,22.0,Ankara,Yenimahalle,Anadolu Mah.,4
45500,4+1,165,25.0,Ankara,Çankaya,Güzeltepe Mah.,5
21000,3+1,113,35.0,Ankara,Çankaya,Aşağı Öveçler Mah.,4
30000,2+1,95,40.0,Ankara,Çankaya,Yukarı Bahçelievler Mah.,3
21000,3+1,120,25.0,Ankara,Yenimahalle,Yeni Batı Mah.,4
21000,3+1,115,30.0,Ankara,Mamak,Demirlibahçe Mah.,4
35000,3+1,180,25.0,Ankara,Yenimahalle,Varlık Mah.,4
30000,3+1,140,25.0,Ankara,Yenimahalle,Yeniçağ Mah.,4
36500,3+1,135,15.0,Ankara,Yenimahalle,Yeni Batı Mah.,4
20000,2+1,85,35.0,Ankara,Çankaya,Seyranbağları Mah.,3
40000,1+1,100,6.0,Ankara,Çankaya,İşçi Blokları Mah.,2
40000,3+1,135,12.0,Ankara,Gölbaşı,Karşıyaka Mah.,4
24500,1+1,70,5.0,Ankara,Gölbaşı,İncek Mah.,2
23000,2+1,105,25.0,Ankara,Çankaya,Harbiye Mah.,3
19000,2+1,95,40.0,Ankara,Keçiören,Etlik Mah.,3
18000,3+1,130,15.0,Ankara,Etimesgut,Atakent Mah.,4
22000,3+1,125,28.0,Ankara,Altındağ,Aydınlıkevler Mah.,4
15500,3+1,118,33.0,Ankara,Keçiören,Pınarbaşı Mah.,4
61000,2+1,110,10.0,Ankara,Çankaya,Dodurga Mah.,3
19000,3+1,115,28.0,Ankara,Çankaya,Harbiye Mah.,4
20000,3+1,120,16.0,Ankara,Etimesgut,Süvari Mah.,4
26000,1+1,45,22.470588235294116,Ankara,Çankaya,Aziziye Mah.,2
24000,2+1,100,1.0,Ankara,Çankaya,Kırkkonaklar Mah.,3
17500,3+1,100,20.0,Ankara,Yenimahalle,Demetgül Mah.,4
17000,1+1,60,30.0,Ankara,Yenimahalle,Demetgül Mah.,2
21000,3+1,110,35.0,Ankara,Keçiören,Köşk Mah.,4
12000,2+1,110,15.0,Ankara,Keçiören,Etlik Mah.,3
28000,2+1,95,6.0,Ankara,Çankaya,Seyranbağları Mah.,3
23000,2+1,90,35.0,Ankara,Çankaya,Çankaya Mah.,3
14000,3+1,128,30.0,Ankara,Sincan,Osmanlı Mah.,4
19000,3+1,120,38.0,Ankara,Yenimahalle,Demetevler Mah.,4
26000,3+1,150,7.0,Ankara,Sincan,Mustafa Kemal Mah.,4
29500,1+1,75,20.0,Ankara,Çankaya,Çukurambar Mah.,2
13000,2+1,110,4.0,Ankara,Mamak,Küçük Kayaş Mah.,3
20250,3+1,138,17.0,Ankara,Çankaya,Akpınar Mah.,4
35750,4+1,160,25.0,Ankara,Yenimahalle,Mehmet Akif Ersoy Mah.,5
18000,1+1,55,20.0,Ankara,Yenimahalle,Beştepe Mah.,2
14500,3+1,125,20.0,Ankara,Polatlı,Zafer Mah.,4
16650,3+1,120,17.0,Ankara,Sincan,Osmanlı Mah.,4
23000,2+1,95,35.0,Ankara,Çankaya,İleri Mah.,3
31000,3+1,130,45.0,Ankara,Çankaya,Yukarı Bahçelievler Mah.,4
35000,2+1,70,31.772727272727273,Ankara,Çankaya,Emek Mah.,3
42000,3+1,130,35.0,Ankara,Çankaya,Aziziye Mah.,4
68000,1+1,80,7.0,Ankara,Çankaya,Gaziosmanpaşa Mah.,2
35000,2+1,90,31.772727272727273,Ankara,Çankaya,Emek Mah.,3
28500,2+1,70,6.0,Ankara,Çankaya,Maltepe Mah.,3
18000,2+1,85,20.0,Ankara,Çankaya,Osman Temiz Mah.,3
35000,3+1,120,45.0,Ankara,Çankaya,Güvenevler Mah.,4
25000,3+1,110,31.0,Ankara,Çankaya,Seyranbağları Mah.,4
20000,3+1,115,40.0,Ankara,Keçiören,Pınarbaşı Mah.,4
20000,3+1,130,20.0,Ankara,Yenimahalle,Pamuklar Mah.,4
22000,2+1,100,35.0,Ankara,Çankaya,Metin Oktay Mah.,3
20000,3+1,115,17.0,Ankara,Mamak,Hürel Mah.,4
17000,3+1,120,30.0,Ankara,Keçiören,Şenlik Mah.,4
19000,2+1,90,42.0,Ankara,Çankaya,Tınaztepe Mah.,3
31000,3+1,140,35.0,Ankara,Çankaya,Bahçelievler Mah.,4
41500,3+1,130,30.0,Ankara,Çankaya,Koru Mah.,4
23000,2+1,85,50.0,Ankara,Çankaya,100. Yıl Mah.,3
25000,3+1,89,45.0,Ankara,Çankaya,Emek Mah.,4
22000,2+1,110,24.0,Ankara,Çankaya,İlkadım Mah.,3
25000,3+1,100,31.0,Ankara,Altındağ,Aydınlıkevler Mah.,4
23000,2+1,85,35.0,Ankara,Çankaya,Çamlıtepe Mah.,3
29000,1+1,80,4.0,Ankara,Çankaya,Kazım Özalp Mah.,2
12000,1+1,60,1.8333333333333333,Ankara,Çubuk,Esenboğa Merkez Mah.,2
14000,1+1,80,45.0,Ankara,Çankaya,Tınaztepe Mah.,2
30000,1+1,88,1.0,Ankara,Yenimahalle,Emniyet Mah.,2
41000,1+1,77,4.0,Ankara,Çankaya,Yukarı Dikmen Mah.,2
15000,3+1,140,20.0,Ankara,Sincan,Ahi Evran Mah.,4
70000,5+1,300,15.0,Ankara,Çankaya,Kazım Özalp Mah.,6
18000,3+1,120,40.0,Ankara,Keçiören,Adnan Menderes Mah.,4
15000,3+1,135,17.0,Ankara,Polatlı,Gazi Mah.,4
24000,2+1,86,28.0,Ankara,Etimesgut,Şeyh Şamil Mah.,3
22500,2+1,90,35.0,Ankara,Çankaya,Arka Topraklık Mah.,3
37500,1+1,78,12.0,Ankara,Çankaya,Oran Mah.,2
27500,3+1,170,11.0,Ankara,Çankaya,Sancak Mah.,4
24000,2+1,90,35.0,Ankara,Çankaya,Emek Mah.,3
15000,2+1,95,12.0,Ankara,Sincan,Tandoğan Mah.,3
18000,3+1,130,15.0,Ankara,Sincan,Tandoğan Mah.,4
21000,1+1,47,1.0,Ankara,Gölbaşı,İncek Mah.,2
30000,3+1,140,15.0,Ankara,Çankaya,Cevizlidere Mah.,4
37000,3+1,130,20.0,Ankara,Çankaya,Keklik Pınarı Mah.,4
30000,3+1,140,22.0,Ankara,Keçiören,Ayvalı Mah.,4
25000,3+1,130,25.0,Ankara,Çankaya,Gökkuşağı Mah.,4
20000,3+1,150,7.0,Ankara,Yenimahalle,Burç Mah.,4
15000,1+1,90,2.8,Ankara,Keçiören,Ovacık Mah.,2
16900,3+1,120,18.0,Ankara,Mamak,Saimekadın Mah.,4
36000,3+1,120,38.0,Ankara,Çankaya,Çankaya Mah.,4
17500,3+1,100,35.0,Ankara,Keçiören,Emrah Mah.,4
30000,4+1,150,4.0,Ankara,Sincan,Törekent Mah.,5
47500,4+1,140,30.0,Ankara,Çankaya,Yukarı Bahçelievler Mah.,5
22000,1+1,80,45.0,Ankara,Çankaya,Yücetepe Mah.,2
22000,3+1,90,27.0,Ankara,Etimesgut,Tunahan Mah.,4
25000,3+1,160,18.318181818181817,Ankara,Mamak,General Zeki Doğan Mah.,4
15000,3+1,110,18.0,Ankara,Mamak,General Zeki Doğan Mah.,4
59000,4+1,180,6.0,Ankara,Çankaya,Alacaatlı Mah.,5
18000,3+1,140,18.0,Ankara,Keçiören,Esertepe Mah.,4
15000,3+1,125,25.0,Ankara,Mamak,Demirlibahçe Mah.,4
25000,2+1,105,30.0,Ankara,Yenimahalle,Demetlale Mah.,3
28000,3+1,110,12.0,Ankara,Altındağ,Aydınlıkevler Mah.,4
12000,2+1,95,2.0,Ankara,Mamak,Diriliş Mah.,3
35000,1+1,80,15.0,Ankara,Çankaya,İşçi Blokları Mah.,2
18500,1+1,55,35.0,Ankara,Yenimahalle,Emniyet Mah.,2
19500,3+1,120,19.0,Ankara,Çankaya,Huzur Mah.,4
28500,3+1,140,50.0,Ankara,Çankaya,Güvenevler Mah.,4
21000,4+1,170,13.0,Ankara,Keçiören,Uyanış Mah.,5
25000,3+1,110,25.0,Ankara,Çankaya,Balgat Mah.,4
17000,1+1,84,10.0,Ankara,Etimesgut,Yapracık Mah.,2
40000,2+1,90,29.583333333333332,Ankara,Çankaya,Bahçelievler Mah.,3
27000,1+1,45,6.0,Ankara,Çankaya,Emek Mah.,2
25500,3+1,110,20.0,Ankara,Çankaya,Huzur Mah.,4
18500,3+1,120,30.0,Ankara,Keçiören,Ayvalı Mah.,4
45000,1+1,60,32.791666666666664,Ankara,Çankaya,Yukarı Bahçelievler Mah.,2
22000,3+1,120,35.0,Ankara,Çankaya,İlkadım Mah.,4
27000,3+1,110,45.0,Ankara,Çankaya,Ayrancı Mah.,4
24000,3+1,115,30.0,Ankara,Yenimahalle,Yeni Batı Mah.,4
20000,3+1,135,15.0,Ankara,Etimesgut,Süvari Mah.,4
7500,1+1,65,8.0,Ankara,Mamak,Zirvekent Mah.,2
27000,3+1,120,31.0,Ankara,Yenimahalle,Demetlale Mah.,4
26000,2+1,65,4.0,Ankara,Çankaya,Mutlukent Mah.,3
22000,3+1,135,20.0,Ankara,Gölbaşı,Şafak Mah.,4
20000,2+1,100,25.0,Ankara,Çankaya,Aşağı Öveçler Mah.,3
20000,1+1,85,22.0,Ankara,Çankaya,Kırkkonaklar Mah.,2
19000,2+1,110,23.0,Ankara,Çankaya,Osman Temiz Mah.,3
15000,3+1,108,30.0,Ankara,Mamak,Aşık Veysel Mah.,4
20000,2+1,85,30.0,Ankara,Yenimahalle,Kentkoop Mah.,3
14000,2+1,94,15.0,Ankara,Etimesgut,Turkuaz Mah.,3
27000,3+1,125,45.0,Ankara,Çankaya,Çankaya Mah.,4
27000,2+1,85,37.0,Ankara,Çankaya,Tınaztepe Mah.,3
34000,1+1,50,2.0,Ankara,Yenimahalle,Mehmet Akif Ersoy Mah.,2
21000,3+1,140,10.0,Ankara,Etimesgut,Alsancak Mah.,4
20500,3+1,100,20.0,Ankara,Çankaya,Yukarı Öveçler Mah.,4
15500,2+1,90,28.0,Ankara,Çankaya,Naci Çakır Mah.,3
22000,3+1,130,12.0,Ankara,Mamak,Altıağaç Mah.,4
15000,1+1,65,25.0,Ankara,Yenimahalle,Özevler Mah.,2
26000,3+1,140,3.0,Ankara,Mamak,Cengizhan Mah.,4
46000,3+1,150,40.0,Ankara,Çankaya,Aziziye Mah.,4
22500,2+1,120,15.0,Ankara,Etimesgut,Ahi Mesut Mah.,3
32500,3+1,140,40.0,Ankara,Çankaya,Çankaya Mah.,4
30000,3+1,110,38.0,Ankara,Keçiören,Aşağı Eğlence Mah.,4
25000,2+1,85,30.0,Ankara,Çankaya,Aşağı Öveçler Mah.,3
27500,3+1,110,49.0,Ankara,Çankaya,Kültür Mah.,4
21000,1+1,60,3.0,Ankara,Yenimahalle,Yuvaköy Mah.,2
15000,3+1,105,25.0,Ankara,Çankaya,Kültür Mah.,4
18000,3+1,115,50.0,Ankara,Çankaya,Cebeci Mah.,4
12000,3+1,145,25.0,Ankara,Polatlı,Cumhuriyet Mah.,4
16000,3+1,130,15.0,Ankara,Keçiören,Etlik Mah.,4
16000,3+1,137,12.0,Ankara,Etimesgut,Yapracık Mah.,4
15000,3+1,125,5.0,Ankara,Keçiören,Şehit Kubilay Mah.,4
15000,3+1,130,16.0,Ankara,Altındağ,Karapürçek Mah.,4
22000,2+1,90,35.0,Ankara,Yenimahalle,Beştepe Mah.,3
27500,3+1,135,19.0,Ankara,Etimesgut,Ahi Mesut Mah.,4
25000,3+1,110,20.0,Ankara,Çankaya,Bayraktar Mah.,4
16500,3+1,125,10.0,Ankara,Mamak,Akşemsettin Mah.,4
52000,3+1,145,12.0,Ankara,Çankaya,Dumlupınar Mah.,4
26000,3+1,120,50.0,Ankara,Çankaya,Fidanlık Mah.,4
35000,3+1,125,30.0,Ankara,Çankaya,Gaziosmanpaşa Mah.,4
28000,3+1,105,35.0,Ankara,Çankaya,Fidanlık Mah.,4
26000,3+1,160,19.0,Ankara,Yenimahalle,Varlık Mah.,4
30000,2+1,50,30.0,Ankara,Çankaya,Küçükesat Mah.,3
25000,2+1,90,30.0,Ankara,Çankaya,Tınaztepe Mah.,3
54500,5+2,360,16.0,Ankara,Çankaya,Kırkkonaklar Mah.,7
31000,2+1,99,40.0,Ankara,Çankaya,İşçi Blokları Mah.,3
26500,1+1,55,5.0,Ankara,Yenimahalle,Mehmet Akif Ersoy Mah.,2
25000,2+1,80,5.0,Ankara,Çankaya,Malazgirt Mah.,3
15500,2+1,85,35.0,Ankara,Çankaya,Arka Topraklık Mah.,3
17000,3+1,94,32.0,Ankara,Yenimahalle,Ergenekon Mah.,4
25000,1+1,50,5.222222222222222,Ankara,Gölbaşı,Kızılcaşar Mah.,2
27500,1+1,45,1.0,Ankara,Çankaya,Gaziosmanpaşa Mah.,2
22250,2+1,115,40.0,Ankara,Çankaya,Mebusevleri Mah.,3
23750,2+1,90,20.0,Ankara,Çankaya,İlkadım Mah.,3
21000,3+1,110,30.0,Ankara,Çankaya,Harbiye Mah.,4
25000,1+1,60,56.0,Ankara,Çankaya,Remzi Oğuz Arık Mah.,2
16000,3+1,125,25.0,Ankara,Sincan,Selçuklu Mah.,4
23500,3+1,115,40.0,Ankara,Çankaya,Bayraktar Mah.,4
27500,3+1,140,8.0,Ankara,Çankaya,Ön Cebeci Mah.,4
15500,2+1,90,35.0,Ankara,Keçiören,Kavacık Subayevleri Mah.,3
35000,2+1,90,55.0,Ankara,Çankaya,Çankaya Mah.,3
25000,3+1,120,35.0,Ankara,Altındağ,Aydınlıkevler Mah.,4
35000,2+1,95,31.772727272727273,Ankara,Çankaya,Emek Mah.,3
28500,2+1,70,8.0,Ankara,Çankaya,Maltepe Mah.,3
30000,3+1,110,35.0,Ankara,Çankaya,Mebusevleri Mah.,4
23500,2+1,69,20.0,Ankara,Etimesgut,Göksu Mah.,3
27000,2+1,85,35.0,Ankara,Çankaya,Emek Mah.,3
25000,3+1,125,36.0,Ankara,Çankaya,Barbaros Mah.,4
15000,3+1,120,15.0,Ankara,Mamak,Misket Mah.,4
18000,3+1,180,4.0,Ankara,Sincan,Alcı Mah.,4
18000,1+1,90,38.0,Ankara,Çankaya,Emek Mah.,2
35000,3+1,140,12.0,Ankara,Etimesgut,Yeni Bağlıca Mah.,4
20750,3+1,140,13.0,Ankara,Mamak,Altınevler Mah.,4
22000,3+1,115,25.0,Ankara,Çankaya,Çamlıtepe Mah.,4
29000,3+1,145,15.0,Ankara,Çankaya,Ata Mah.,4
23000,2+1,90,60.0,Ankara,Çankaya,Yukarı Bahçelievler Mah.,3
35000,3+1,150,11.0,Ankara,Gölbaşı,Seğmenler Mah.,4
1700,1+1,65,1.0,Ankara,Çankaya,Çamlıtepe Mah.,2
20000,2+1,100,60.0,Ankara,Altındağ,Aydınlıkevler Mah.,3
25000,2+1,85,40.0,Ankara,Çankaya,Anıttepe Mah.,3
30000,3+1,120,20.0,Ankara,Etimesgut,Eryaman Mah.,4
28000,3+1,155,21.0,Ankara,Çankaya,Birlik Mah.,4
15000,3+1,110,35.0,Ankara,Çankaya,Metin Oktay Mah.,4
30000,3+1,150,19.0,Ankara,Çankaya,Birlik Mah.,4
30000,1+1,80,2.375,Ankara,Gölbaşı,İncek Mah.,2
18000,3+1,130,10.0,Ankara,Sincan,Malazgirt Mah.,4
25000,3+1,110,25.0,Ankara,Yenimahalle,Turgut Özal Mah.,4
22000,3+1,130,15.0,Ankara,Keçiören,Esertepe Mah.,4
24000,2+1,110,16.0,Ankara,Keçiören,İncirli Mah.,3
30000,3+1,145,25.0,Ankara,Çankaya,Harbiye Mah.,4
28000,3+1,180,12.0,Ankara,Yenimahalle,Pamuklar Mah.,4
46000,4+1,200,33.0,Ankara,Çankaya,Kazım Özalp Mah.,5
20000,2+1,100,18.0,Ankara,Mamak,General Zeki Doğan Mah.,3
20000,3+1,190,18.318181818181817,Ankara,Mamak,General Zeki Doğan Mah.,4
20000,4+1,180,18.0,Ankara,Keçiören,Etlik Mah.,5
25000,1+1,60,2.888888888888889,Ankara,Gölbaşı,Taşpınar Mah.,2
9500,3+1,110,30.0,Ankara,Polatlı,Cumhuriyet Mah.,4
68500,3+1,160,5.0,Ankara,Çankaya,Çukurambar Mah.,4
15000,3+1,120,8.0,Ankara,Sincan,Tandoğan Mah.,4
16000,3+1,135,35.0,Ankara,Keçiören,Etlik Mah.,4
16000,3+1,110,30.0,Ankara,Sincan,Gazi Osmanpaşa Mah.,4
16000,3+1,110,35.0,Ankara,Yenimahalle,Kayalar Mah.,4
15000,3+1,105,25.0,Ankara,Çankaya,Seyranbağları Mah.,4
21000,2+1,80,24.0,Ankara,Mamak,Abidinpaşa Mah.,3
29000,3+1,125,30.0,Ankara,Çankaya,Kavaklıdere Mah.,4
10000,3+1,150,25.0,Ankara,Polatlı,Şentepe Mah.,4
19000,2+1,90,30.0,Ankara,Çankaya,Umut Mah.,3
18000,2+1,90,25.0,Ankara,Yenimahalle,Esentepe Mah.,3
18000,3+1,115,35.0,Ankara,Keçiören,Şenlik Mah.,4
40000,1+1,82,14.461538461538462,Ankara,Yenimahalle,Emniyet Mah.,2
50000,3+1,180,25.0,Ankara,Çankaya,Bahçelievler Mah.,4
25000,2+0,110,30.0,Ankara,Etimesgut,Atakent Mah.,2
20000,2+1,110,25.0,Ankara,Keçiören,Tepebaşı Mah.,3
21000,3+1,130,25.0,Ankara,Keçiören,Ayvalı Mah.,4
45000,1+1,60,32.791666666666664,Ankara,Çankaya,Yukarı Bahçelievler Mah.,2
20500,3+1,110,25.0,Ankara,Altındağ,Aydınlıkevler Mah.,4
31000,3+1,140,35.0,Ankara,Çankaya,Bahçelievler Mah.,4
22000,3+1,110,25.0,Ankara,Çankaya,Murat Mah.,4
20000,2+1,100,35.0,Ankara,Çankaya,İleri Mah.,3
19000,3+1,130,15.0,Ankara,Keçiören,Bademlik Mah.,4
25000,3+1,110,35.0,Ankara,Çankaya,Oğuzlar Mah.,4
18000,1+1,50,5.0,Ankara,Çankaya,Yaşamkent Mah.,2
25000,3+1,100,3.0,Ankara,Mamak,Demirlibahçe Mah.,4
22500,1+1,48,22.666666666666668,Ankara,Çankaya,Anıttepe Mah.,2
15500,3+1,110,15.0,Ankara,Etimesgut,30 Ağustos Mah.,4
