"searchResultsLargeThumbnail href","searchResultsLargeThumbnail src","action href","titleIcon src","classifiedTitle","titleIcon href","titleIcon src 2","badge src","searchResultsAttributeValue","searchResultsAttributeValue 2","classified-price-container","searchResultsDateValue","searchResultsLocationValue"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-wings-invest-gmden-ozan-wingsde-guney-cephede-kiralik-daire-1236079843/detay","https://i0.shbdn.com/photos/07/98/43/lthmb_1236079843olw.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=250&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","WİNGS İNVEST GMDEN OZAN WİNGSDE GÜNEY CEPHEDE KİRALIK DAİRE","https://wingsinvest.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","70","1+1","26.000 TL","22 Mart","ÇankayaÇayyolu/Ümitköy"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-yenimahalle-ragip-tuzun-de-kiralik-daire-1230235940/detay","https://i0.shbdn.com/photos/23/59/40/lthmb_1230235940uzi.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=250&pagingSize=50#","","Yenimahalle Ragıp Tüzün de Kiralık Daire","https://remaxnow.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","175","4+1","28.000 TL","22 Mart","Yenimahalle"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-esenboga-merkezde-kiralik-arakat-2-plus1-daire-1230350394/detay","https://i0.shbdn.com/photos/35/03/94/lthmb_12303503942g3.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=250&pagingSize=50#","","ESENBOĞA MERKEZDE KİRALIK ARAKAT 2+1 DAİRE","https://mggayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","67","2+1","14.500 TL","22 Mart","Çubuk"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-sincan-torekentte,full-yapili,kombili,metro-yani,3-plus1,daire-1230377569/detay","https://i0.shbdn.com/photos/37/75/69/lthmb_1230377569ci9.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=250&pagingSize=50#","","SİNCAN-TÖRE­KENTTE,FULL YAPILI,KOMBİLİ,METRO YANI,3+1,DAİRE","https://merter.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","110","3+1","25.000 TL","22 Mart","SincanFatih"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-turgut-ozalda-kap.otoparkli-havuzlu-full-yapili-kiralik-4-plus1daire-1236073498/detay","https://i0.shbdn.com/photos/07/34/98/lthmb_1236073498jxr.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=250&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","TURGUT ÖZALDA KAP.OTOPARK­LI&HAVUZLU FULL YAPILI KİRALIK 4+1DAİRE","https://newwestgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","195","4+1","48.000 TL","22 Mart","YenimahalleBatıkent"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-cayyolu-yasamkent-1-plus1-esyali-kiralik-ara-kat-bakimli-daire-1224439352/detay","https://i0.shbdn.com/photos/43/93/52/lthmb_12244393521vv.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=250&pagingSize=50#","","***ÇAYYOLU YAŞAMKENT 1+1 EŞYALI KİRALIK ARA KAT BAKIMLI DAİRE***","https://epacayyolu.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","35","1+1","19.000 TL","22 Mart","ÇankayaÇayyolu/Ümitköy"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-mermeroglu-caddesinde-ultra-luks-4-plus1-kapali-otoparkli-luks-daire-1236075035/detay","https://i0.shbdn.com/photos/07/50/35/lthmb_1236075035uf1.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=250&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","MERMEROĞLU CADDESİNDE ULTRA LÜKS 4+1 KAPALI OTOPARKLI LÜKS DAİRE","https://emlaksepeti06.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","https://sm.shbdn.com/assets/common/store/badge/premium.png","196","4+1","55.000 TL","22 Mart","EtimesgutÇarşı"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-bersan-dan-yucetepede-2-plus1-kombili-1228880443/detay","https://i0.shbdn.com/photos/88/04/43/lthmb_1228880443yrb.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=250&pagingSize=50#","","BERSAN'DAN YÜCETEPEDE 2+1 KOMBİLİ","https://bersanemlak.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","75","2+1","20.000 TL","22 Mart","ÇankayaAnıttepe"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-312-anitta-park-park-caddesi-kiralik-4-plus1-bos-daire-1217877195/detay","https://i0.shbdn.com/photos/87/71/95/lthmb_1217877195m9j.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=250&pagingSize=50#","","312 | ANİTTA PARK PARK CADDESİ KİRALIK 4+1 BOŞ DAİRE","https://312gyd.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","210","4+1","61.000 TL","22 Mart","ÇankayaÇayyolu/Ümitköy"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-sincan-aksemsettin-mah-3-plus1-ara-katta-kiralik-1233076723/detay","https://i0.shbdn.com/photos/07/67/23/lthmb_12330767230gw.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=250&pagingSize=50#","","Sincan Akşemsettin mah. 3+1 Ara katta kiralık","https://remaxarz.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","https://sm.shbdn.com/assets/common/store/badge/premium.png","115","3+1","13.500 TL","22 Mart","Sincan"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-ankara-tip-fakultesi-yurume-mesafasi-metro-yurume-mesafesinde-1236074707/detay","https://i0.shbdn.com/photos/07/47/07/lthmb_12360747077m9.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=250&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","ANKARA TIP FAKULTESI YURUME MESAFASI METRO YURUME MESAFESINDE","https://maralemlakmamak.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","100","3+1","18.000 TL","22 Mart","MamakDemirlibahçe"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-tares-cadde-de-1-plus1-yeni-esyali-veya-esyasiz-1236072848/detay","https://i0.shbdn.com/photos/07/28/48/lthmb_1236072848t8w.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=250&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","TARES CADDE'DE 1+1 YENİ EŞYALI VEYA EŞYASIZ","https://konutkentemlak.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","50","1+1","22.000 TL","22 Mart","ÇankayaÇayyolu/Ümitköy"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-saglam-emlaktan-cubuk-esenboga-mh-kiralik-1-plus1-guney-dogu-cepheli-1234742648/detay","https://i0.shbdn.com/photos/74/26/48/lthmb_1234742648vex.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=250&pagingSize=50#","https://s0.shbdn.com/assets/images/virtual-tour@2x:6ca0615695e669e66d90ccdb1fb5f79f.png","SAĞLAM EMLAKTAN ÇUBUK/ESENBOĞA MH KİRALIK 1+1 GÜNEY DOĞU CEPHELİ","https://saglamemlakcubuk.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","42","1+1","9.000 TL","15 Mart","Çubuk"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-alacati-dan-bati-adliyesi-ve-tapu-mud-yakini-site-ici-3-plus1-1224254463/detay","https://i0.shbdn.com/photos/25/44/63/lthmb_12242544630pl.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=250&pagingSize=50#","","'ALaçaTı'dan' *Batı Adliyesi ve Tapu Müd. Yakını* Site İçi.*3+1*","https://alacatigayrimenkuleryaman.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","120","3+1","22.000 TL","22 Mart","Sincan"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-kiralik-oda-bayan-ev-arkadasi-metroya-5dk-1177323717/detay","","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=250&pagingSize=50#","","Kiralık Oda - Bayan Ev arkadaşı metroya 5dk","","","","180","3+1","6.000 TL","22 Mart","YenimahalleDemetevler"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-fevzi-cakmak-mah-de-pazar-yani-3-plus1-kiralik-daire-1234739655/detay","https://i0.shbdn.com/photos/73/96/55/lthmb_1234739655bhk.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=250&pagingSize=50#","https://s0.shbdn.com/assets/images/virtual-tour@2x:6ca0615695e669e66d90ccdb1fb5f79f.png","FEVZİ ÇAKMAK MAH'DE PAZAR YANI 3+1 KİRALIK DAİRE","https://muratemlakyenikent.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","135","3+1","18.000 TL","15 Mart","SincanYenikent"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-sevindik-den-sitede-giyinmeodali-145m2-4.arakat-4-plus1-kiralikdaire-1236074288/detay","https://i0.shbdn.com/photos/07/42/88/lthmb_12360742881tm.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=250&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","sEVİNdik'den Sitede Giyinmeodalı 145m2 4.AraKat 4+1 KiralıkDaire","https://sevindikemlaketimesgut.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","160","4+1","42.500 TL","22 Mart","EtimesgutÇarşı"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-protokol-yolu-uzeri-vega-avm-karsisi-on-cephe-asansorlu-kiralik-1217538965/detay","https://i0.shbdn.com/photos/53/89/65/lthmb_1217538965yn8.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=250&pagingSize=50#","","PROTOKOL YOLU UZERI VEGA AVM KARSISI ÖN CEPHE ASANSÖRLÜ KİRALİK","https://akuzumgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","125","3+1","24.250 TL","22 Mart","AltındağHasköy"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-taraca-dan-sokullu-cad-paralelinde-3-plus1-park-manzarali-mobilyali-1235325958/detay","https://i0.shbdn.com/photos/32/59/58/lthmb_1235325958ic6.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=300&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","TARAÇA'DAN SOKULLU CAD. PARALELİNDE 3+1 PARK MANZARALI MOBİLYALI","https://taracaemlak.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","120","3+1","30.000 TL","22 Mart","ÇankayaDikmen"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-emek-2-plus1-salon-bagimsiz-kiralik-daire-1236073667/detay","https://i0.shbdn.com/photos/07/36/67/lthmb_1236073667n8n.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=300&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","EMEK 2+1 SALON BAĞIMSIZ KİRALIK DAİRE","https://onurremlakk.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","95","2+1","32.000 TL","22 Mart","ÇankayaBahçelievler"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-altindag-gayrimenkul-den-esyali-site-icerisinde-daire-1230225425/detay","https://i0.shbdn.com/photos/22/54/25/lthmb_1230225425e53.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=300&pagingSize=50#","","ALTINDAĞ GAYRİMENKUL'DEN EŞYALI SİTE İÇERİSİNDE DAİRE","https://altindaggayrimenkul1.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","140","3+1","17.000 TL","22 Mart","KahramankazanKazan"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-egemen-avcilarda-cadde-yaninda-en-uygun-kiralik-daire-1236072623/detay","https://i0.shbdn.com/photos/07/26/23/lthmb_12360726235ii.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=300&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","EGEMEN │ AVCILARDA CADDE YANINDA EN UYGUN KİRALIK DAİRE !","https://egemenemlakk.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","90","2+1","10.000 TL","22 Mart","YenimahalleŞentepe"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-serdar-gayrimenkul-dutluk-toki-bloklarinda-137m2-kiralik-1236073693/detay","https://i0.shbdn.com/photos/07/36/93/lthmb_1236073693lv8.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=300&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","SERDAR GAYRİMENKUL / DUTLUK TOKİ BLOKLARINDA 137m2 KİRALIK !","https://serdargayrimenkulankara.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","https://sm.shbdn.com/assets/common/store/badge/premium.png","145","3+1","16.000 TL","22 Mart","MamakMisket"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-karar-emlak-tan...gala-batikent-te...guney-cephe-1-plus1-1236071777/detay","https://i0.shbdn.com/photos/07/17/77/lthmb_1236071777f8m.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=300&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","KARAR EMLAK'TAN...GALA BATIKENT'TE...GÜNEY CEPHE 1+1","https://opusgrup.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","52","1+1","21.000 TL","22 Mart","YenimahalleBatıkent"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-kiralik-asansorlu-daire-1236066690/detay","","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=300&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","Kiralık Asansörlü Daire","","","","115","3+1","20.000 TL","22 Mart","Sincan"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-universite-giris-kapisinda-esyali-ozel-konumda-abonelikler-aktif-1199111728/detay","https://i0.shbdn.com/photos/11/17/28/lthmb_1199111728mx6.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=300&pagingSize=50#","","ÜNİVERSİTE GİRİŞ KAPISINDA EŞYALI ÖZEL KONUMDA ABONELİKLER AKTİF","","","","45","1+1","14.000 TL","22 Mart","Çubuk"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-krc-den,yenimahalle-metro-ve-yeni-adliye-yakini-full-yapili-1223985726/detay","https://i0.shbdn.com/photos/98/57/26/lthmb_1223985726x0c.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=300&pagingSize=50#","","KRC'DEN,YENİMAHALLE METRO VE YENİ ADLİYE YAKINI FULL YAPILI","https://krcemlak.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","125","3+1","35.500 TL","22 Mart","Yenimahalle"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-durali-alic-ta-cadde-yakini-ara-katta-kiralik-3-plus1-daire-1236072003/detay","https://i0.shbdn.com/photos/07/20/03/lthmb_1236072003doo.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=300&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","DURALİ ALIÇ'TA CADDE YAKINI ARA KATTA KİRALIK 3+1 DAİRE","https://emektargayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","110","3+1","17.000 TL","22 Mart","MamakBoğaziçi"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-seray-dan-elvankent-banka-bloklarinda-2-plus1-daire-1236068524/detay","https://i0.shbdn.com/photos/06/85/24/lthmb_123606852403w.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=300&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","SERAY'DAN ELVANKENT BANKA BLOKLARINDA 2+1 DAİRE","https://serayemlaketimesgut.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","110","2+1","21.000 TL","22 Mart","EtimesgutÇarşı"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-sahibinden-varlikta-2-plus1-arakat-daire-1218001460/detay","https://i0.shbdn.com/photos/00/14/60/lthmb_1218001460ufz.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=300&pagingSize=50#","","SAHİBİNDEN VARLIKTA 2+1 ARAKAT DAİRE","","","","95","2+1","28.750 TL","22 Mart","Yenimahalleİstasyon"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-sahibinden-g.o.p-filistin-cad-kiralik-bakimli-ev-ofis-1161137861/detay","https://i0.shbdn.com/photos/13/78/61/lthmb_116113786146k.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=300&pagingSize=50#","","SAHİBİNDEN G.O.P FİLİSTİN CAD. KİRALIK BAKIMLI EV/OFİS","","","","120","3+1","35.500 TL","22 Mart","ÇankayaGaziosmanpaşa(Gop)"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-batikent-emlak-tan-ergazi-mahallesi-3-plus1-bakimli-bahcekat-kiralik-1236070419/detay","https://i0.shbdn.com/photos/07/04/19/lthmb_1236070419oo2.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=300&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","BATIKENT EMLAK'TAN ERGAZİ MAHALLESİ 3+1 BAKIMLI BAHÇEKAT KİRALIK","https://batikentemlak.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","120","3+1","17.500 TL","22 Mart","YenimahalleBatıkent"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-sahibinden-kiralik-daire-1236065566/detay","","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=300&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","sahibinden kiralık daire","","","","160","3+1","11.000 TL","22 Mart","SincanTemelli"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-sahibinden-kiralik-merkeze-yakin-daire-1203646120/detay","https://i0.shbdn.com/photos/64/61/20/lthmb_1203646120aui.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=300&pagingSize=50#","","SAHIBINDEN KIRALIK merkeze yakin daire","","","","135","3+1","25.000 TL","22 Mart","ÇankayaCebeci"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-sahibinden-kiralik-emlakbankasi-konutlarinda-2-plus1-1200866194/detay","https://i0.shbdn.com/photos/86/61/94/lthmb_1200866194e72.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=300&pagingSize=50#","","Sahibinden Kiralık Emlakbankası Konutlarında 2+1","","","","110","2+1","25.000 TL","22 Mart","EtimesgutÇarşı"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-cankaya-guzeltepe-mah-site-icerisinde-full-esyali-3-plus1-daire-1236068168/detay","https://i0.shbdn.com/photos/06/81/68/lthmb_1236068168p9x.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=300&pagingSize=50#","https://s0.shbdn.com/assets/images/iconNew@2x:212343d37981801512b7b8b249315156.png","ÇANKAYA GÜZELTEPE MAH. SİTE İÇERİSİNDE FULL EŞYALI 3+1 DAİRE","https://baskentdonusumemlak.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","105","3+1","40.000 TL","22 Mart","ÇankayaAyrancı"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-demetevler-12-cadde-ara-katta-esyali-kiralik-daire-1223909167/detay","https://i0.shbdn.com/photos/90/91/67/lthmb_1223909167u2c.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=300&pagingSize=50#","","DEMETEVLER 12. CADDE ARA KATTA EŞYALI KİRALIK DAİRE","","","","140","3+1","29.500 TL","22 Mart","YenimahalleDemetevler"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-pusula-dan-kahramankazan-merkezde-3-plus1-kiralik-daire-1227215718/detay","https://i0.shbdn.com/photos/21/57/18/lthmb_122721571803y.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=300&pagingSize=50#","","PUSULA'DAN KAHRAMANKAZAN MERKEZDE 3+1 KİRALIK DAİRE","https://pusulaemlakotomotivinsaat.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","https://sm.shbdn.com/assets/common/store/badge/premium.png","110","3+1","12.000 TL","22 Mart","KahramankazanKazan"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-incek-te-ara-kat-sifir-kiralik-2-plus1-daire-1206300021/detay","https://i0.shbdn.com/photos/30/00/21/lthmb_1206300021rmw.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=300&pagingSize=50#","","İNCEK'TE ARA KAT SIFIR KİRALIK 2+1 DAİRE","https://incekyasinemlakgayrimenkul.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","","65","2+1","20.000 TL","22 Mart","Gölbaşı"
"https://www.sahibinden.com/ilan/emlak-konut-kiralik-sentepe-merkezde-kiralik-2-plus1-daire-1233134835/detay","https://i0.shbdn.com/photos/13/48/35/lthmb_1233134835e1n.jpg","https://www.sahibinden.com/kiralik-daire/ankara?pagingOffset=300&pagingSize=50#","","ŞENTEPE MERKEZDE KİRALIK 2+1 DAİRE","https://remaxparaf.sahibinden.com/","https://s0.shbdn.com/assets/images/iconStore@2x:c1d32ca031d86c6735fd31957ee635cd.png","https://sm.shbdn.com/assets/common/store/badge/premium.png","90","2+1","15.000 TL","22 Mart","Yenimahalle"
