Title,Price (TL),Date,Location,Room,Size (m²),Building Age,Floor,Link,Page,Price per m² (TL)
"130 Square Meters Apartment For Rent in Keçiören, Ankara",20000,22-03-2025,Ankara / Keçiören / Aşağı Eğlence Mah.,3+1,130,21.0,Underground 1,https://www.hepsiemlak.com/en/ankara-kecioren-asagi-eglence-kiralik/daire/9028-4490,5,153.84615384615384
"120 Square Meters Apartment For Rent in Çankaya, Ankara",30000,22-03-2025,Ankara / Çankaya / Seyranbağları Mah.,3+1,120,12.0,2.,https://www.hepsiemlak.com/en/ankara-cankaya-seyranbaglari-kiralik/daire/10580-6233,5,250.0
"145 Square Meters Apartment For Rent in Nallıhan, Ankara",10000,22-03-2025,Ankara / Nallıhan / Çayırhan Mah.,3+1,145,15.0,1.,https://www.hepsiemlak.com/en/ankara-nallihan-cayirhan-kiralik/daire/7655-1712,5,68.96551724137932
"128 Square Meters Apartment For Rent in Sincan, Ankara",14000,22-03-2025,Ankara / Sincan / Osmanlı Mah.,3+1,128,30.0,5.,https://www.hepsiemlak.com/en/ankara-sincan-osmanli-kiralik/daire/131820-1011,5,109.375
"55 Square Meters Apartment For Rent in Çankaya, Ankara",33000,22-03-2025,Ankara / Çankaya / Büyükesat Mah.,1+1,55,25.0,3.,https://www.hepsiemlak.com/en/ankara-cankaya-buyukesat-kiralik/daire/129908-1068,5,600.0
"130 Square Meters Apartment For Rent in Keçiören, Ankara",16000,22-03-2025,Ankara / Keçiören / Etlik Mah.,3+1,130,15.0,Ground,https://www.hepsiemlak.com/en/ankara-kecioren-etlik-kiralik/daire/9028-4493,5,123.07692307692308
"135 Square Meters Apartment For Rent in Etimesgut, Ankara",27500,22-03-2025,Ankara / Etimesgut / Ahi Mesut Mah.,3+1,135,19.0,6.,https://www.hepsiemlak.com/en/ankara-etimesgut-ahi-mesut-kiralik/daire/131820-1009,5,203.7037037037037
"45 Square Meters Apartment For Rent in Sincan, Ankara",8500,22-03-2025,Ankara / Sincan / Hürriyet Mah.,1+1,45,10.0,2.,https://www.hepsiemlak.com/en/ankara-sincan-hurriyet-kiralik/daire/138315-6,5,188.88888888888889
"120 Square Meters Apartment For Rent in Etimesgut, Ankara",22500,22-03-2025,Ankara / Etimesgut / 30 Ağustos Mah.,3+1,120,16.0,3.,https://www.hepsiemlak.com/en/ankara-etimesgut-30-agustos-kiralik/daire/131820-1000,5,187.5
"55 Square Meters Apartment For Rent in Çankaya, Ankara",33000,22-03-2025,Ankara / Çankaya / Büyükesat Mah.,2+1,55,25.0,2.,https://www.hepsiemlak.com/en/ankara-cankaya-buyukesat-kiralik/daire/129908-1069,5,600.0
"110 Square Meters Apartment For Rent in Etimesgut, Ankara",21500,22-03-2025,Ankara / Etimesgut / Topçu Mah.,2+1,110,,Raised Ground,https://www.hepsiemlak.com/en/ankara-etimesgut-topcu-kiralik/daire/131820-888,5,195.45454545454547
"100 Square Meters Apartment For Rent in Çankaya, Ankara",30000,22-03-2025,Ankara / Çankaya / Yücetepe Mah.,2+1,100,40.0,3.,https://www.hepsiemlak.com/en/ankara-cankaya-yucetepe-kiralik/daire/5934-3553,5,300.0
"60 Square Meters Apartment For Rent in Etimesgut, Ankara",23000,22-03-2025,Ankara / Etimesgut / Şehit Osman Avcı Mah.,1+1,60,10.0,Top,https://www.hepsiemlak.com/en/ankara-etimesgut-sehit-osman-avci-kiralik/daire/153346-48,5,383.3333333333333
"110 Square Meters Apartment For Rent in Çankaya, Ankara",25000,22-03-2025,Ankara / Çankaya / Naci Çakır Mah.,3+1,110,25.0,1.,https://www.hepsiemlak.com/en/ankara-cankaya-naci-cakir-kiralik/daire/9089-2003,6,227.27272727272728
"225 Square Meters Apartment For Rent in Çankaya, Ankara",40000,22-03-2025,Ankara / Çankaya / Gökkuşağı Mah.,6+1,225,19.0,Terrace,https://www.hepsiemlak.com/en/ankara-cankaya-gokkusagi-kiralik/daire/47569-533,6,177.77777777777777
"325 Square Meters Apartment For Rent in Yenimahalle, Ankara",62000,22-03-2025,Ankara / Yenimahalle / Yeni Batı Mah.,5+2,325,11.0,Middle,https://www.hepsiemlak.com/en/ankara-yenimahalle-yeni-bati-kiralik/daire/156408-3,6,190.76923076923077
"155 Square Meters Apartment For Rent in Çankaya, Ankara",36000,22-03-2025,Ankara / Çankaya / İşçi Blokları Mah.,4+1,155,24.0,4.,https://www.hepsiemlak.com/en/ankara-cankaya-isci-bloklari-kiralik/daire/131737-576,6,232.25806451612902
"125 Square Meters Apartment For Rent in Mamak, Ankara",15000,22-03-2025,Ankara / Mamak / Şahintepe Mah.,3+1,125,18.0,1.,https://www.hepsiemlak.com/en/ankara-mamak-sahintepe-kiralik/daire/104775-5503,6,120.0
"90 Square Meters Apartment For Rent in Altındağ, Ankara",19000,22-03-2025,Ankara / Altındağ / Aydınlıkevler Mah.,2+1,90,10.0,Top,https://www.hepsiemlak.com/en/ankara-altindag-aydinlikevler-kiralik/daire/151387-119,6,211.11111111111111
"120 Square Meters Apartment For Rent in Sincan, Ankara",16500,22-03-2025,Ankara / Sincan / Mareşal Çakmak Mah.,3+1,120,26.0,4.,https://www.hepsiemlak.com/en/ankara-sincan-maresal-cakmak-kiralik/daire/144270-2701,6,137.5
"60 Square Meters Apartment For Rent in Çankaya, Ankara",28000,22-03-2025,Ankara / Çankaya / Anıttepe Mah.,1+1,60,2.0,Garden,https://www.hepsiemlak.com/en/ankara-cankaya-anittepe-kiralik/daire/37563-4881,6,466.6666666666667
"95 Square Meters Apartment For Rent in Sincan, Ankara",14500,22-03-2025,Ankara / Sincan / Mareşal Çakmak Mah.,2+1,95,25.0,Raised Ground,https://www.hepsiemlak.com/en/ankara-sincan-maresal-cakmak-kiralik/daire/155622-49,6,152.6315789473684
"120 Square Meters Apartment For Rent in Keçiören, Ankara",21000,22-03-2025,Ankara / Keçiören / Etlik Mah.,3+1,120,28.0,1.,https://www.hepsiemlak.com/en/ankara-kecioren-etlik-kiralik/daire/93678-9240,6,175.0
"150 Square Meters Apartment For Rent in Çankaya, Ankara",27000,22-03-2025,Ankara / Çankaya / Akpınar Mah.,3+1,150,3.0,1.,https://www.hepsiemlak.com/en/ankara-cankaya-akpinar-kiralik/daire/4180-9381,6,180.0
"186 Square Meters Apartment For Rent in Çankaya, Ankara",58000,22-03-2025,Ankara / Çankaya / Konutkent Mah.,4+1,186,2.0,3.,https://www.hepsiemlak.com/en/ankara-cankaya-konutkent-kiralik/daire/141761-1336,6,311.8279569892473
"120 Square Meters Apartment For Rent in Keçiören, Ankara",20000,22-03-2025,Ankara / Keçiören / Basınevleri Mah.,3+1,120,48.0,2.,https://www.hepsiemlak.com/en/ankara-kecioren-basinevleri-kiralik/daire/11065-2062,6,166.66666666666666
"85 Square Meters Apartment For Rent in Çankaya, Ankara",19000,22-03-2025,Ankara / Çankaya / Tınaztepe Mah.,2+1,85,25.0,Underground 1,https://www.hepsiemlak.com/en/ankara-cankaya-tinaztepe-kiralik/daire/135171-547,6,223.52941176470588
"100 Square Meters Apartment For Rent in Çankaya, Ankara",19500,22-03-2025,Ankara / Çankaya / Ata Mah.,2+1,100,25.0,Underground 1,https://www.hepsiemlak.com/en/ankara-cankaya-ata-kiralik/daire/39913-457,6,195.0
"70 Square Meters Apartment For Rent in Çankaya, Ankara",50000,22-03-2025,Ankara / Çankaya / Kazım Özalp Mah.,2+1,70,,2.,https://www.hepsiemlak.com/en/ankara-cankaya-kazim-ozalp-kiralik/daire/39672-9835,6,714.2857142857143
"100 Square Meters Apartment For Rent in Keçiören, Ankara",22000,22-03-2025,Ankara / Keçiören / Adnan Menderes Mah.,3+1,100,30.0,2.,https://www.hepsiemlak.com/en/ankara-kecioren-adnan-menderes-kiralik/daire/155681-53,6,220.0
"90 Square Meters Apartment For Rent in Etimesgut, Ankara",17400,22-03-2025,Ankara / Etimesgut / Alsancak Mah.,2+1,90,15.0,3.,https://www.hepsiemlak.com/en/ankara-etimesgut-alsancak-kiralik/daire/145111-198,6,193.33333333333334
"135 Square Meters Apartment For Rent in Yenimahalle, Ankara",16000,22-03-2025,Ankara / Yenimahalle / Demetevler Mah.,3+1,135,35.0,Middle,https://www.hepsiemlak.com/en/ankara-yenimahalle-demetevler-kiralik/daire/96259-528,6,118.51851851851852
"150 Square Meters Apartment For Rent in Yenimahalle, Ankara",35000,22-03-2025,Ankara / Yenimahalle / Kentkoop Mah.,4+1,150,24.0,4.,https://www.hepsiemlak.com/en/ankara-yenimahalle-kentkoop-kiralik/daire/30353-989,6,233.33333333333334
"55 Square Meters Apartment For Rent in Çankaya, Ankara",30000,22-03-2025,Ankara / Çankaya / Prof. Dr. Ahmet Taner Kışlalı Mah.,1+1,55,10.0,2.,https://www.hepsiemlak.com/en/ankara-cankaya-prof-dr-ahmet-taner-kislali-kiralik/daire/69912-728,6,545.4545454545455
"150 Square Meters Apartment For Rent in Sincan, Ankara",22000,22-03-2025,Ankara / Sincan / Menderes Mah.,3+1,150,4.0,2.,https://www.hepsiemlak.com/en/ankara-sincan-menderes-kiralik/daire/154097-13,6,146.66666666666666
"115 Square Meters Apartment For Rent in Çankaya, Ankara",33000,22-03-2025,Ankara / Çankaya / Göktürk Mah.,3+1,115,27.0,2.,https://www.hepsiemlak.com/en/ankara-cankaya-gokturk-kiralik/daire/134533-31,6,286.95652173913044
"125 Square Meters Apartment For Rent in Keçiören, Ankara",18000,22-03-2025,Ankara / Keçiören / Esertepe Mah.,3+1,125,15.0,1.,https://www.hepsiemlak.com/en/ankara-kecioren-esertepe-kiralik/daire/140717-670,6,144.0
"120 Square Meters Apartment For Rent in Çankaya, Ankara",28500,22-03-2025,Ankara / Çankaya / Gaziosmanpaşa Mah.,3+1,120,42.0,1.,https://www.hepsiemlak.com/en/ankara-cankaya-gaziosmanpasa-kiralik/daire/8790-1456,7,237.5
"285 Square Meters Apartment For Rent in Çankaya, Ankara",35000,22-03-2025,Ankara / Çankaya / Gökkuşağı Mah.,5+1,285,21.0,4.,https://www.hepsiemlak.com/en/ankara-cankaya-gokkusagi-kiralik/daire/4110-2838,7,122.80701754385964
"110 Square Meters Apartment For Rent in Çankaya, Ankara",22500,22-03-2025,Ankara / Çankaya / Keklik Pınarı Mah.,3+1,110,17.0,Raised Ground,https://www.hepsiemlak.com/en/ankara-cankaya-keklik-pinari-kiralik/daire/119869-912,7,204.54545454545453
"280 Square Meters Apartment For Rent in Yenimahalle, Ankara",39000,22-03-2025,Ankara / Yenimahalle / Uğur Mumcu Mah.,4+2,280,30.0,Ground,https://www.hepsiemlak.com/en/ankara-yenimahalle-ugur-mumcu-kiralik/daire/10249-4489,7,139.28571428571428
"130 Square Meters Apartment For Rent in Çankaya, Ankara",26000,22-03-2025,Ankara / Çankaya / Aziziye Mah.,3+1,130,35.0,Ground,https://www.hepsiemlak.com/en/ankara-cankaya-aziziye-kiralik/daire/136366-742,7,200.0
"130 Square Meters Apartment For Rent in Çankaya, Ankara",22500,22-03-2025,Ankara / Çankaya / Harbiye Mah.,3+1,130,25.0,Raised Ground,https://www.hepsiemlak.com/en/ankara-cankaya-harbiye-kiralik/daire/26775-2413,7,173.07692307692307
"110 Square Meters Apartment For Rent in Yenimahalle, Ankara",18500,22-03-2025,Ankara / Yenimahalle / Demetlale Mah.,3+1,110,25.0,3.,https://www.hepsiemlak.com/en/ankara-yenimahalle-demetlale-kiralik/daire/46791-227,7,168.1818181818182
"120 Square Meters Apartment For Rent in Mamak, Ankara",15250,22-03-2025,Ankara / Mamak / Peyami Safa Mah.,3+1,120,18.0,Middle,https://www.hepsiemlak.com/en/ankara-mamak-peyami-safa-kiralik/daire/120327-534,7,127.08333333333333
"325 Square Meters Apartment For Rent in Çankaya, Ankara",38000,22-03-2025,Ankara / Çankaya / Öveçler Mah.,5+1,325,15.0,Terrace,https://www.hepsiemlak.com/en/ankara-cankaya-ovecler-kiralik/daire/5438-25199,7,116.92307692307692
"187 Square Meters Apartment For Rent in Çankaya, Ankara",32000,22-03-2025,Ankara / Çankaya / Birlik Mah.,4+1,187,24.0,3.,https://www.hepsiemlak.com/en/ankara-cankaya-birlik-kiralik/daire/3535-4507,7,171.12299465240642
"140 Square Meters Apartment For Rent in Etimesgut, Ankara",30000,22-03-2025,Ankara / Etimesgut / Ahi Mesut Mah.,3+1,140,15.0,6.,https://www.hepsiemlak.com/en/ankara-etimesgut-ahi-mesut-kiralik/daire/137576-548,7,214.28571428571428
"85 Square Meters Apartment For Rent in Altındağ, Ankara",12000,22-03-2025,Ankara / Altındağ / Örnek Mah.,2+1,85,28.0,Raised Ground,https://www.hepsiemlak.com/en/ankara-altindag-ornek-kiralik/daire/117547-419,7,141.1764705882353
"90 Square Meters Apartment For Rent in Etimesgut, Ankara",13000,22-03-2025,Ankara / Etimesgut / Piyade Mah.,2+1,90,15.0,Raised Ground,https://www.hepsiemlak.com/en/ankara-etimesgut-piyade-kiralik/daire/153993-100,7,144.44444444444446
"115 Square Meters Apartment For Rent in Çankaya, Ankara",19000,22-03-2025,Ankara / Çankaya / Harbiye Mah.,3+1,115,30.0,3.,https://www.hepsiemlak.com/en/ankara-cankaya-harbiye-kiralik/daire/3286-9157,7,165.2173913043478
"160 Square Meters Apartment For Rent in Çankaya, Ankara",40000,22-03-2025,Ankara / Çankaya / Emek Mah.,4+1,160,50.0,1.,https://www.hepsiemlak.com/en/ankara-cankaya-emek-kiralik/daire/152587-31,7,250.0
"55 Square Meters Apartment For Rent in Etimesgut, Ankara",25000,22-03-2025,Ankara / Etimesgut / Piyade Mah.,1+1,55,7.0,5.,https://www.hepsiemlak.com/en/ankara-etimesgut-piyade-kiralik/daire/37640-11578,7,454.54545454545456
"65 Square Meters Apartment For Rent in Etimesgut, Ankara",24500,22-03-2025,Ankara / Etimesgut / Altay Mah.,1+1,65,8.0,3.,https://www.hepsiemlak.com/en/ankara-etimesgut-altay-kiralik/daire/53646-7221,7,376.9230769230769
"125 Square Meters Apartment For Rent in Çankaya, Ankara",31000,22-03-2025,Ankara / Çankaya / Büyükesat Mah.,3+1,125,30.0,Top,https://www.hepsiemlak.com/en/ankara-cankaya-buyukesat-kiralik/daire/126773-59,7,248.0
"150 Square Meters Apartment For Rent in Yenimahalle, Ankara",28000,22-03-2025,Ankara / Yenimahalle / Pamuklar Mah.,3+1,150,6.0,4.,https://www.hepsiemlak.com/en/ankara-yenimahalle-pamuklar-kiralik/daire/145934-217,7,186.66666666666666
"60 Square Meters Apartment For Rent in Etimesgut, Ankara",26000,22-03-2025,Ankara / Etimesgut / Devlet Mah.,1+1,60,3.0,21 and above,https://www.hepsiemlak.com/en/ankara-etimesgut-devlet-kiralik/daire/83411-2233,7,433.3333333333333
"55 Square Meters Apartment For Rent in Yenimahalle, Ankara",28000,21-03-2025,Ankara / Yenimahalle / İnönü Mah.,1+1,55,1.0,4.,https://www.hepsiemlak.com/en/ankara-yenimahalle-inonu-kiralik/daire/142325-114,7,509.09090909090907
"155 Square Meters Apartment For Rent in Yenimahalle, Ankara",30000,22-03-2025,Ankara / Yenimahalle / Kayalar Mah.,3+1,155,10.0,5.,https://www.hepsiemlak.com/en/ankara-yenimahalle-kayalar-kiralik/daire/153497-64,7,193.5483870967742
"148 Square Meters Apartment For Rent in Etimesgut, Ankara",21000,22-03-2025,Ankara / Etimesgut / Alsancak Mah.,3+1,148,15.0,3.,https://www.hepsiemlak.com/en/ankara-etimesgut-alsancak-kiralik/daire/28851-16252,7,141.8918918918919
"115 Square Meters Apartment For Rent in Keçiören, Ankara",23000,22-03-2025,Ankara / Keçiören / Aşağı Eğlence Mah.,3+1,115,29.0,Middle,https://www.hepsiemlak.com/en/ankara-kecioren-asagi-eglence-kiralik/daire/22454-3307,7,200.0
"120 Square Meters Apartment For Rent in Yenimahalle, Ankara",24000,22-03-2025,Ankara / Yenimahalle / Demetgül Mah.,3+1,120,26.0,Middle,https://www.hepsiemlak.com/en/ankara-yenimahalle-demetgul-kiralik/daire/81121-413,8,200.0
"204 Square Meters Apartment For Rent in Çankaya, Ankara",63000,22-03-2025,Ankara / Çankaya / Beytepe Mah.,3+1,204,1.0,6.,https://www.hepsiemlak.com/en/ankara-cankaya-beytepe-kiralik/daire/55352-6745,8,308.8235294117647
"95 Square Meters Apartment For Rent in Polatlı, Ankara",15000,22-03-2025,Ankara / Polatlı / Gülveren Mah.,1+1,95,,1.,https://www.hepsiemlak.com/en/ankara-polatli-gulveren-kiralik/daire/141586-81,8,157.89473684210526
"150 Square Meters Apartment For Rent in Altındağ, Ankara",32000,22-03-2025,Ankara / Altındağ / Aydınlıkevler Mah.,3+1,150,8.0,1.,https://www.hepsiemlak.com/en/ankara-altindag-aydinlikevler-kiralik/daire/69104-1664,8,213.33333333333334
"135 Square Meters Apartment For Rent in Keçiören, Ankara",28000,22-03-2025,Ankara / Keçiören / Şehit Kubilay Mah.,3+1,135,,2.,https://www.hepsiemlak.com/en/ankara-kecioren-sehit-kubilay-kiralik/daire/16354-26213,8,207.40740740740742
"100 Square Meters Apartment For Rent in Çankaya, Ankara",24500,22-03-2025,Ankara / Çankaya / Barbaros Mah.,3+1,100,45.0,5.,https://www.hepsiemlak.com/en/ankara-cankaya-barbaros-kiralik/daire/21719-4310,8,245.0
"110 Square Meters Apartment For Rent in Çankaya, Ankara",18500,22-03-2025,Ankara / Çankaya / Tınaztepe Mah.,3+1,110,45.0,Ground,https://www.hepsiemlak.com/en/ankara-cankaya-tinaztepe-kiralik/daire/113776-33,8,168.1818181818182
"60 Square Meters Apartment For Rent in Etimesgut, Ankara",24000,22-03-2025,Ankara / Etimesgut / Tunahan Mah.,1+1,60,12.0,3.,https://www.hepsiemlak.com/en/ankara-etimesgut-tunahan-kiralik/daire/43480-9365,8,400.0
"95 Square Meters Apartment For Rent in Çankaya, Ankara",16000,22-03-2025,Ankara / Çankaya / Umut Mah.,2+1,95,30.0,Ground,https://www.hepsiemlak.com/en/ankara-cankaya-umut-kiralik/daire/23739-2596,8,168.42105263157896
"135 Square Meters Apartment For Rent in Mamak, Ankara",17000,22-03-2025,Ankara / Mamak / Dutluk Mah.,3+1,135,3.0,1.,https://www.hepsiemlak.com/en/ankara-mamak-dutluk-kiralik/daire/112265-2070,8,125.92592592592592
"105 Square Meters Apartment For Rent in Mamak, Ankara",17000,22-03-2025,Ankara / Mamak / Gülveren Mah.,3+1,105,22.0,2.,https://www.hepsiemlak.com/en/ankara-mamak-gulveren-kiralik/daire/104121-67,8,161.9047619047619
"110 Square Meters Apartment For Rent in Gölbaşı, Ankara",30000,22-03-2025,Ankara / Gölbaşı / Taşpınar Mah.,2+1,110,,2.,https://www.hepsiemlak.com/en/ankara-golbasi-taspinar-kiralik/daire/33002-8155,8,272.72727272727275
"170 Square Meters Apartment For Rent in Yenimahalle, Ankara",28000,22-03-2025,Ankara / Yenimahalle / Avcılar Mah.,4+1,170,7.0,7.,https://www.hepsiemlak.com/en/ankara-yenimahalle-avcilar-kiralik/daire/71575-1284,8,164.7058823529412
"170 Square Meters Apartment For Rent in Keçiören, Ankara",28000,21-03-2025,Ankara / Keçiören / Sancaktepe Mah.,4+1,170,5.0,2.,https://www.hepsiemlak.com/en/ankara-kecioren-sancaktepe-kiralik/daire/142413-9,8,164.7058823529412
"200 Square Meters Apartment For Rent in Keçiören, Ankara",34000,22-03-2025,Ankara / Keçiören / Etlik Mah.,4+1,200,7.0,4.,https://www.hepsiemlak.com/en/ankara-kecioren-etlik-kiralik/daire/130404-1376,8,170.0
"125 Square Meters Apartment For Rent in Mamak, Ankara",18500,22-03-2025,Ankara / Mamak / Akşemsettin Mah.,3+1,125,15.0,1.,https://www.hepsiemlak.com/en/ankara-mamak-aksemsettin-kiralik/daire/59864-3122,8,148.0
"105 Square Meters Apartment For Rent in Etimesgut, Ankara",22500,22-03-2025,Ankara / Etimesgut / Atayurt Mah.,2+1,105,,6.,https://www.hepsiemlak.com/en/ankara-etimesgut-atayurt-kiralik/daire/136890-394,8,214.28571428571428
"164 Square Meters Apartment For Rent in Yenimahalle, Ankara",35000,22-03-2025,Ankara / Yenimahalle / Kayalar Mah.,3+1,164,10.0,Top,https://www.hepsiemlak.com/en/ankara-yenimahalle-kayalar-kiralik/daire/8316-6092,8,213.41463414634146
"115 Square Meters Apartment For Rent in Mamak, Ankara",16500,22-03-2025,Ankara / Mamak / Fahri Korutürk Mah.,3+1,115,8.0,3.,https://www.hepsiemlak.com/en/ankara-mamak-fahri-koruturk-kiralik/daire/136615-365,8,143.47826086956522
"130 Square Meters Apartment For Rent in Keçiören, Ankara",19500,22-03-2025,Ankara / Keçiören / Tepebaşı Mah.,3+1,130,30.0,3.,https://www.hepsiemlak.com/en/ankara-kecioren-tepebasi-kiralik/daire/122298-784,8,150.0
"95 Square Meters Apartment For Rent in Mamak, Ankara",12450,22-03-2025,Ankara / Mamak / Abidinpaşa Mah.,2+1,95,26.0,Underground 1,https://www.hepsiemlak.com/en/ankara-mamak-abidinpasa-kiralik/daire/151009-159,8,131.05263157894737
"135 Square Meters Apartment For Rent in Çankaya, Ankara",43000,22-03-2025,Ankara / Çankaya / Çiğdem Mah.,3+1,135,16.0,3.,https://www.hepsiemlak.com/en/ankara-cankaya-cigdem-kiralik/daire/115697-652,8,318.51851851851853
"150 Square Meters Apartment For Rent in Etimesgut, Ankara",21000,22-03-2025,Ankara / Etimesgut / Elvan Mah.,3+1,150,16.0,1.,https://www.hepsiemlak.com/en/ankara-etimesgut-elvan-kiralik/daire/12890-6259,8,140.0
"168 Square Meters Apartment For Rent in Yenimahalle, Ankara",25000,22-03-2025,Ankara / Yenimahalle / Kuzey Yıldızı Mah.,4+1,168,1.0,Raised Ground,https://www.hepsiemlak.com/en/ankara-yenimahalle-kuzey-yildizi-kiralik/daire/2602-10186,8,148.8095238095238
"109 Square Meters Apartment For Rent in Keçiören, Ankara",11000,11-03-2025,Ankara / Keçiören / Kavacık Subayevleri Mah.,3+1,109,35.0,1.,https://www.hepsiemlak.com/en/ankara-kecioren-kavacik-subayevleri-kiralik/daire/129829-312,9,100.91743119266054
"58 Square Meters Apartment For Rent in Yenimahalle, Ankara",25000,22-02-2025,Ankara / Yenimahalle / Ergazi Mah.,1+1,58,5.0,5.,https://www.hepsiemlak.com/en/ankara-yenimahalle-ergazi-kiralik/daire/116060-507,9,431.0344827586207
"50 Square Meters Apartment For Rent in Yenimahalle, Ankara",24000,03-03-2025,Ankara / Yenimahalle / Yeni Batı Mah.,1+1,50,1.0,13.,https://www.hepsiemlak.com/en/ankara-yenimahalle-yeni-bati-kiralik/daire/27900-1568,9,480.0
"150 Square Meters Apartment For Rent in Çankaya, Ankara",25000,14-03-2025,Ankara / Çankaya / Kırkkonaklar Mah.,3+1,150,18.0,1.,https://www.hepsiemlak.com/en/ankara-cankaya-kirkkonaklar-kiralik/daire/116162-128,9,166.66666666666666
"115 Square Meters Apartment For Rent in Keçiören, Ankara",16500,26-02-2025,Ankara / Keçiören / Esertepe Mah.,3+1,115,12.0,Raised Ground,https://www.hepsiemlak.com/en/ankara-kecioren-esertepe-kiralik/daire/140913-409,9,143.47826086956522
"110 Square Meters Apartment For Rent in Çankaya, Ankara",18000,07-03-2025,Ankara / Çankaya / Ertuğrulgazi Mah.,3+1,110,35.0,3.,https://www.hepsiemlak.com/en/ankara-cankaya-ertugrulgazi-kiralik/daire/135436-81,9,163.63636363636363
